movieId,title,genres,keywords
357,Four Weddings and a Funeral (1994),Comedy|Romance,wedding|funeral|gay|cafe|hotel|sheep|church|priest|friendship|1990s
358,Higher Learning (1995),Drama,racism|lesbian|anger|sex-scene|destroying-a-room|hood|naive-young-woman|college|prejudice|african-american
359,I Like It Like That (1994),Comedy|Drama|Romance,first-person-title|male-objectification|dance-scene|tank-top|title-directed-by-female|title-written-by-female|triple-f-rated|bare-chested-man|child|man-wears-a-tank-top
360,I Love Trouble (1994),Action|Comedy,reporter|rivalry|whistleblower|journalism|neo-screwball-comedy|man-wears-eyeglasses|elevator-shaft|milk|car-crash|diner
361,It Could Happen to You (1994),Comedy|Drama|Romance,hot-air-balloon|generosity|lottery|waitress|winning-the-lottery|police-officer|new-york-city|rags-to-riches|love-triangle|diner
362,"Jungle Book, The (1994)",Adventure|Children|Romance,escape
363,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die) (1993)",Documentary,film-director-as-character|female-film-director-as-character|female-film-director|woman-director|reference-to-leni-riefenstahl|underwater-scene|nazi-propaganda|nazi-germany|propaganda|body-art
364,"Lion King, The (1994)",Adventure|Animation|Children|Drama|Musical|IMAX,
365,Little Buddha (1993),Drama,buddhist|seattle-washington|buddhism|buddha|reincarnation|nonlinear-timeline|boy|suicide|book|illness
366,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)",Drama|Horror|Mystery|Thriller,freddy-krueger|elm-street|famous-director-as-himself|alternate-reality|cult-film|nightmare|earthquake|sleep|mansion|mother-son-relationship
367,"Mask, The (1994)",Action|Comedy|Crime|Fantasy,nonlinear-timeline|overdose|drug-use|drug-overdose|drug-dealing|neo-noir|bondage|rape|car-accident|black-comedy
368,Maverick (1994),Adventure|Comedy|Western,yosemite-national-park|character-name-as-title|playing-card|bow-the-weapon|arrow|cheating-at-a-game|clothesline|confidence-artist|corrupt-gambling|cult-favorite
369,Mrs. Parker and the Vicious Circle (1994),Drama,female-frontal-nudity|female-nudity|loveless-marriage|writer|algonquin-round-table|voyeurism|voyeur|cheating-wife|copulation|coitus
370,Naked Gun 33 1/3: The Final Insult (1994),Action|Comedy,spoof|sexual-humor|slapstick-comedy|neo-screwball-comedy|absurd-comedy|cult-comedy|male-protagonist|prison|police|parody
371,"Paper, The (1994)",Comedy|Drama,wrongful-arrest|teenage-boy|scapegoat|racial-discrimination|paranoia|bar-fight|father-daughter-estrangement|black-comedy|workaholic|new-york-city
372,Reality Bites (1994),Comedy|Drama|Romance,generation-x|directorial-debut|1990s|houston-texas|texas|nipples-visible-through-clothing|vito-russo-test-passed|implied-sex|car-crash|smoking-marijuana
373,Red Rock West (1992),Thriller,neo-noir|vietnam-war-veteran|hitman|texan|wyoming|cowboy-boots|cowboy-hat|oil-rig|tequila|country-music
374,Richie Rich (1994),Children|Comedy,villain|head-of-security|mansion|gardening|eavesdropping|hitman|held-at-gunpoint|sandlot-baseball|personal-trainer|baseball
375,Safe Passage (1994),Drama,dysfunctional-family|cartoon-on-tv|pain|marriage|worrying|watching-video|watching-tv|veterinarian|utah|unhappiness
376,"River Wild, The (1994)",Action|Thriller,rafting|criminal|estranged-husband|gang|swiss-army-knife|good-versus-evil|child-in-jeopardy|murder-of-a-child|family-in-jeopardy|theft
377,Speed (1994),Action|Romance|Thriller,bus|bomb|time-bomb|public-transport|1990s|terrorist-plot|police|rescue|bomb-squad|police-car
378,Speechless (1994),Comedy|Romance,speechwriter|insomnia|new-mexico|plagiarism|bear-cub|hotel|rivalry|reporter|political-campaign|speech
379,Timecop (1994),Action|Sci-Fi|Thriller,time-travel|cult-film|based-on-comic|female-full-frontal-nudity|husband-wife-relationship|female-nudity|time-bomb|murder-of-a-pregnant-woman|murder|pregnancy
380,True Lies (1994),Action|Adventure|Comedy|Romance|Thriller,secret-agent|spy|secret-mission|remake|tango|spy-film|espionage|murderous-fantasy|violence|remake-of-french-film
381,When a Man Loves a Woman (1994),Drama|Romance,airline-pilot|alcoholism|self-centeredness|husband-wife-relationship|drunkenness|drinking|secret-drinker|recovery|readjustment|family-crisis
382,Wolf (1994),Drama|Horror|Romance|Thriller,werewolf|manhattan-new-york-city|publisher|sense-of-smell|bradbury-building|columbia-tristar|columbia-tristar-home-video|sony|woman-wears-only-a-man's-shirt|motor-vehicle
383,Wyatt Earp (1994),Western,wyatt-earp-character|dentist|street-shootout|violence|outlaw-gang|brother-brother-relationship|u.s.-marshal|husband-wife-relationship|19th-century|shootout
384,Bad Company (1995),Action|Crime|Drama,suspense|male-frontal-nudity|male-full-frontal-nudity|pubic-hair|male-pubic-hair|male-objectification|penis|woman-wears-only-a-man's-shirt|cia-central-intelligence-agency|blackmail
385,"Man of No Importance, A (1994)",Drama,oscar-wilde|ireland|gay|1960s|bus|bus-conductor|catholic-priest|butcher|homosexuality|rehearsal
386,S.F.W. (1994),Drama,american-literature-on-screen|title-same-as-book|abbreviation-in-title|drinking-beer|narrated-by-protagonist|told-in-flashback|f-word|character-appears-on-tv|tv-show-within-a-film|criminal
387,"Low Down Dirty Shame, A (1994)",Action|Comedy,undressing|african-american|los-angeles-california|femme-fatale|pretending-to-be-gay|private-detective|hitman|diamond|shopping-mall|homosexual
388,Boys Life (1995),Drama,gay|gay-love|trojan-war|claymation|stop-motion-animation|stop-motion|puppet-animation|one-word-title|name-in-title|achilles'-heel
389,"Colonel Chabert, Le (1994)",Drama|Romance|War,year-1807|title-same-as-book|war-aftermath|battlefield|looking-at-the-audience|reference-to-king-louis-xviii|ambitious-man|aristocracy|solicitor|lawyer
390,Faster Pussycat! Kill! Kill! (1965),Action|Crime|Drama,
391,Jason's Lyric (1994),Crime|Drama,texas|male-rear-nudity|topless-female-nudity|sex-scene|public-nudity|barefoot-woman|hood|body-double-in-sex-scene|gospel-singer|female-nudity
392,"Secret Adventures of Tom Thumb, The (1993)",Adventure|Animation,child-kidnapping|eating-an-insect|experiment|psychotronic-film|tom-thumb-character|creature|stop-motion-animation|miniature-person|toy-store|rat
393,Street Fighter (1994),Action|Adventure|Fantasy,campy|guile-character|m.-bison-character|fight|rescue|world-domination|street-fighter|faked-death|face-mask|torture
394,Coldblooded (1995),Comedy,prostitute|watching-tv|telephone-call|reception|receptionist|retirement-home|written-by-director|secretary|counting-money|employer-employee-relationship
395,Desert Winds (1995),Drama|Fantasy|Romance,spatial-awareness|cigarette|wind|tunnel|wind-tunnel|desert|kissing-while-having-sex|television|blonde-woman|blonde
396,Fall Time (1995),Drama,homoerotic|bank-robbery|kidnapping|hostage|gay-couple|1950s|man-tied-up|bound-and-gagged|man-wears-underwear|saved-from-hanging
397,"Fear, The (1995)",Horror,female-nudity|experiment|psychology|fear|student|woods|nightmare|weekend|college-student|slasher
398,Frank and Ollie (1995),Documentary,character-names-as-title|three-word-title|forenames-as-title|disney|animator|artist|animation-filmmaking
399,Girl in the Cadillac (1995),Drama,bank|money|robbery|bus-station|cadillac|bank-robbery|runaway|sex|low-budget-film|lolita
400,Homage (1995),Drama,obsessive-love|actress|mother-daughter-relationship|widow|new-mexico|mathematician|lawyer|gardener|f-rated|huis-clos
401,Mirage (1995),Action|Thriller,sex-scene|obsession|in-love-with-boss'-wife|retired-detective|private-detective|neo-noir|haunted-by-the-past|lookalike|man-with-long-hair|love-interest-killed
402,Open Season (1996),Comedy,year-in-title|20th-century|1980s|1990s|2000s|number-in-title
403,Two Crimes (Dos crímenes) (1995),Comedy|Crime|Drama,
404,Brother Minister: The Assassination of Malcolm X (1994),Documentary,independent-film|character-name-in-title
405,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994),Action|Fantasy,
406,Federal Hill (1994),Drama,providence-rhode-island|drugs|rage|youth|friendship|homophobia|gangster|destruction|gay-interest|independent-film
407,In the Mouth of Madness (1995),Horror|Thriller,
408,8 Seconds (1994),Drama,beer|champagne|smile|bull-rider|home|ranch|courtship|cross|proposal|chaps
409,Above the Rim (1994),Crime|Drama,basketball|high-school|african-american|hood|motor-vehicle|car|automobile|japanese-car|nissan|nissan-motor-vehicle
410,Addams Family Values (1993),Children|Comedy|Fantasy,brother-brother-relationship|husband-wife-relationship|murder-attempt|black-widow|jealousy|unconventional-family|eccentric-family|eccentricity|evil-woman|female-villain
411,Martin Lawrence: You So Crazy (1994),Comedy|Documentary,stand-up|stand-up-comedy|live-audience|spoof|live-comedy|actor-playing-himself|joke|stand-up-comedian|comedian|parody
412,"Age of Innocence, The (1993)",Drama,
413,Airheads (1994),Comedy,hostage|rock-band|water-pistol|air-duct|swat-team|gun|prison|satire|satirical|singing
414,"Air Up There, The (1994)",Comedy,basketball-sport|white-savior|basketball|college-basketball|africa|athletic-scout|basketball-movie|tall-man|sports-team
415,Another Stakeout (1993),Comedy|Thriller,stakeout|witness|surveillance|panties|bound-and-gagged|breaking-and-entering|baseball|undercover|police-officer|tied-up
416,Bad Girls (1994),Western,female-protagonist|prostitute|gang-rape|prostitution|brothel|western-town|small-town|bare-breasts|bare-butt|nudity
417,Barcelona (1994),Comedy|Romance,reference-to-afl-cio|ant-analogy|old-testament|uso-bombing|two-men-in-love-with-the-same-woman|stolen-money|reference-to-nato|reading-aloud|sex-scene|reference-to-the-u.s.s.-maine
418,Being Human (1993),Drama,
419,"Beverly Hillbillies, The (1993)",Comedy,hillbilly|rags-to-riches|millionaire|nouveau-riche|1960s|city-country-contrast|family-relationships|sitcom|beverly-hills-california|fish-out-of-water
420,Beverly Hills Cop III (1994),Action|Comedy|Crime|Thriller,woman-with-a-gun|murder-of-a-police-officer|shooting-a-police-officer|detroit|michigan|los-angeles-california|payphone|woman-wears-a-bikini|timeframe-1990s|child-in-jeopardy
421,Black Beauty (1994),Adventure|Children|Drama,horse-movie|character-name-as-title|timeframe-1870s|animals-family|colt|1870s|horse|f-rated|farm|horseback-riding
422,Blink (1994),Thriller,
423,Blown Away (1994),Action|Thriller,bomb|irish|vomiting|classical-music|sex-scene|mgm-ua-home-video|mgm-ua|lifting-someone-into-the-air|slow-motion-scene|bomb-squad
424,Blue Chips (1994),Drama,college|basketball|athlete|college-sports|basketball-sport|college-basketball|indiana|athletic-scholarship|basketball-movie|tall-man
425,Blue Sky (1994),Drama|Romance,timeframe-1960s|military|army|military-base|daughter|alabama|infidelity|unfaithfulness|adultery|husband-wife-relationship
426,Body Snatchers (1993),Horror|Sci-Fi|Thriller,alien|remake-of-remake|alien-race|alien-contact|anti-conformity|psychotronic-film|military|soldier|sleep|military-base
427,Boxing Helena (1993),Drama|Mystery|Romance|Thriller,obsessive-love|captive-woman|unrequited-love|obsession|bare-chested-male|sexual-frustration|buttocks|surgeon|hospital|water-fountain
428,"Bronx Tale, A (1993)",Drama,father-son-relationship|year-1960|father-son-conflict|homicide|mentor|cosa-nostra|mob-violence|idealization|lying-in-state|new-york-city
429,Cabin Boy (1994),Comedy,stupidity|ship|stop-motion-animation|profanity|child-played-by-adult|adult-actor-playing-minor|oddity|camp|slimehouse|sea
430,Calendar Girl (1993),Comedy|Drama,grauman's-chinese-theatre-los-angeles|handcuffed-man|ciro's-nightclub-hollywood|timeframe-1960s|bengay|summer|hollywood|dream|buddy|hair-dye
431,Carlito's Way (1993),Crime|Drama,mafia|nightclub|gangster|female-nudity|go-go-dancer|based-on-novel|outdoor-sex|prison-break|mob-lawyer|foot-chase
432,City Slickers II: The Legend of Curly's Gold (1994),Adventure|Comedy|Western,gold|treasure|sequel|male-bonding|older-brother-younger-brother-relationship|radio-station|map|fish-out-of-water|crotchety-old-man|mcguffin
433,Clean Slate (1994),Comedy,voice-over-narration|court|investigation|venice-beach-california|motorized-wheelchair|crying-baby|retirement-home|parking-meter|intimidation|anterograde-amnesia
434,Cliffhanger (1993),Action|Adventure|Thriller,rock-climbing|avalanche|snowstorm|search-and-rescue|guilt|falling-to-death|tragic-event|falling-off-a-cliff|hostage|mountain
435,Coneheads (1993),Comedy|Sci-Fi,spock-character|interspecies-romance|james-t.-kirk-character|satire|satirical|slimehouse|alien-invasion-sci-fi|quirky-comedy|alien|teenager
436,Color of Night (1994),Drama|Thriller,lesbian-kiss|erotica|psychologist|nymphomania|sex-in-a-swimming-pool|psychological-thriller|shower|nymphomaniac|sociopath|seduction
437,Cops and Robbersons (1994),Comedy,male-rear-nudity|vampire-costume|detective|dysfunctional-family|counterfeiting|talking-to-oneself-in-a-mirror|rude-waiter|toilet|female-rear-nudity|stakeout
438,"Cowboy Way, The (1994)",Action|Comedy|Drama,cowboy|buddy-comedy|reference-to-new-mexico|reference-to-arizona|arizona-territory|sex-scene|sexiness|new-york-city|character-repeats-someone-else's-dialogue|buddy-movie
439,Dangerous Game (1993),Drama,film-director|filmmaker|actor|actress|psychological-abuse|rape|filmmaking|independent-film|film-within-a-film|casting-couch
440,Dave (1993),Comedy|Romance,conspiracy|doppelganger|the-white-house|president|first-lady|chief-of-staff|coma|secret-service|impersonator|presidential-comedy
441,Dazed and Confused (1993),Comedy,hazing|high-school|last-day-of-school|student|texas|year-1976|coming-of-age|austin-texas|football|pledge
442,Demolition Man (1993),Action|Adventure|Sci-Fi,violence|year-2032|totalitarianism|censorship|cyberpunk|cryonics|pilot|toilet-paper|thrown-through-glass|reference-to-star-wars
443,"Endless Summer 2, The (1994)",Adventure|Documentary,
444,Even Cowgirls Get the Blues (1993),Comedy|Romance,hare-krishna|reference-to-krishna-the-hindu-deity|ranch|cowgirl|thumb|peyote|model|hitchhiking|crane-the-bird|reference-to-river-phoenix
445,Fatal Instinct (1993),Comedy,spoof|blonde|brunette|adulterous-wife|adulterous-husband|husband-wife-relationship|lust|grudge|sexual-joke|death-threat
446,Farewell My Concubine (Ba wang bie ji) (1993),Drama|Romance,theater|peking-opera|suicide|homosexuality|japanese-occupation-of-china|mother-son-relationship|chinese-history|china|prostitute-mother|opera
447,"Favor, The (1994)",Comedy|Romance,year-in-title|20th-century|1990s|number-in-title
448,Fearless (1993),Drama,survivor-guilt|pancake|allergic-reaction|taxi|first-class-ticket|flowers|meeting-an-old-friend|church|playing-piano|present
449,Fear of a Black Hat (1994),Comedy,mockumentary|los-angeles-california|music-industry|fake-documentary|south-central-los-angeles|fictional-band|satirical|parody|mockumentary-comedy|feud
450,With Honors (1994),Comedy|Drama,harvard-university|homeless-man|college-student|friendship|unlikely-friendship|father-son-estrangement|thesis|college|terminal-illness|death-of-friend
451,Flesh and Bone (1993),Drama|Mystery|Romance,murder-of-a-child|witness-to-a-murder|father-son-relationship|murder-of-a-family|son-of-murderer-falls-in-love-with-daughter-of-murder-victim|burglary|flash-forward|written-by-director|abusive-husband|husband-wife-relationship
452,Widows' Peak (1994),Drama,widow|gossip|feud|spinster|sting-operation|new-girl-in-town|comedy-of-manners|ireland|small-town|period-drama
453,For Love or Money (1993),Comedy|Romance,hotel|concierge|mistress|scene-during-opening-credits|money|deception|new-york-city|internal-revenue-service|wristwatch|telephone-call
454,"Firm, The (1993)",Drama|Thriller,seduction|frame-up|briefcase|law|law-firm|lawyer|bar|harvard|file|bar-exam
455,Free Willy (1993),Adventure|Children|Drama,whale|killer-whale|animal|no-opening-credits|animal-character-name-in-title|character-says-the-future-will-be-different|willy-the-whale-character|two-word-title|slimehouse|orca
456,Fresh (1994),Crime|Drama|Thriller,drugs|urban-setting|african-american|drug-dealing|drug-lord|reference-to-daredevil|reference-to-x-men|character-name-as-title|wilhelm-scream|hood
457,"Fugitive, The (1993)",Thriller,
458,Geronimo: An American Legend (1993),Drama|Western,arizona-territory|apache-territory|chiricahua-apache|scout|revisionist-western|reference-to-john-slaughter|san-carlos-arizona|turkey-creek-arizona|fort-bowie-arizona|cibecue-arizona
459,"Getaway, The (1994)",Action|Adventure|Crime|Drama|Romance|Thriller,murder|sex-scene|distrust|anti-heroine|texas|love|lust|husband-wife-relationship|dysfunctional-marriage|female-rear-nudity
460,Getting Even with Dad (1994),Comedy,convict|ex-convict|barefoot-boy|bare-chested-teenage-boy|singing|singer|happy-birthday-to-you|slimehouse|coin|bakery
461,Go Fish (1994),Drama|Romance,directorial-debut|all-female-crew|african-american|black-american|female-professor|divorcee|roommate|ex-student|dating|friend
462,"Good Man in Africa, A (1994)",Action|Adventure,scene-during-opening-credits|screenplay-adapted-by-author|medical-doctor|playing-golf|satire-comedy|interracial-sex|male-nudity|fictitious-country|male-full-rear-nudity|implied-casual-sex
463,Guilty as Sin (1993),Crime|Drama|Thriller,female-stockinged-feet|foot-closeup|camera-shot-of-feet|pantyhose|nude-pantyhose|woman-wears-only-a-man's-shirt|investigation|lawyer|female-lawyer|hitchcockian
464,Hard Target (1993),Action|Adventure|Crime|Thriller,crime-boss|organized-crime|mercenary|drifter|missing-person|new-orleans-louisiana|assassin|fight|death|slow-motion-scene
465,Heaven & Earth (1993),Action|Drama|War,domestic-violence|female-protagonist|vietnam|war-crime|culture-clash|immigrant|survival|vietnamese-american|vietnamese-woman|rape
466,Hot Shots! Part Deux (1993),Action|Comedy|War,parody|limousine-driver|rambo|absurd-comedy|hand-on-someone's-leg|man-touches-a-woman's-leg|man-groping-woman's-legs|the-white-house|1990s|persian-gulf
467,Live Nude Girls (1995),Comedy,leg-spreading|breasts|spanking|lesbian-kiss|tryst|extramarital-affair|infidelity|adultery|unfaithfulness|unfaithful-wife
468,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",Comedy|Romance,topography|welsh-people|scientific-expedition|welsh-valleys|coal-mining|1910s|town-meeting|motor-car|home-front|cartography
469,"House of the Spirits, The (1993)",Drama|Romance,patriarch|clairvoyant|chilean-coup-d'etat|oppression|poisoning|family-saga|class-conflict|foreign-language-adaptation|selective-mutism|rape
470,House Party 3 (1994),Comedy,beach-party|teensploitation|party|house-party|bachelor-party|marriage|marriage-engagement|marital-anxiety|male-female-relationship|in-laws
471,"Hudsucker Proxy, The (1994)",Comedy,
472,I'll Do Anything (1994),Comedy|Drama,female-nudity|topless-female-nudity|barefoot-woman|satirical|actor|girl|filmmaking|film-producer|audition|punctuation-in-title
473,In the Army Now (1994),Comedy|War,military|u.s.-military|shaved-head|head-shaving|fish-out-of-water|joining-the-army|reference-to-the-u.s.-navy|reference-to-the-u.s.-marines|reference-to-the-energizer-bunny|disney
474,In the Line of Fire (1993),Action|Thriller,assassination-attempt|assassination-plot|assassination-of-president|interrupted-sex|hitman|security-detail|secret-service|secret-service-agent|assassin|assassination
475,In the Name of the Father (1993),Drama,prison|father-son-relationship|based-on-true-story|wrongfully-convicted|wrongfully-convicted-of-murder|wrongful-conviction|police-interrogation|coercive-interrogation|false-confession|false-confession-to-murder
476,"Inkwell, The (1994)",Comedy|Drama,timeframe-1970s|coming-of-age|fire|vacation|teenager|marriage|martha's-vineyard|sister|imaginary-friend|bikini
477,What's Love Got to Do with It? (1993),Drama|Musical,question-in-episode-title|question-mark-in-episode-title
478,Jimmy Hollywood (1994),Comedy|Crime|Drama,reference-to-konstantin-stanislavski|vigilante|actor|reference-to-radio-shack|sony-watchman|diner|hospital|title-at-the-end|self-referential|movie-set
479,Judgment Night (1993),Action|Crime|Thriller,manhunt|murder|suspense|timeframe-1990s|boxing-match|lost|machismo|1990s|escape|watching-tv
480,Jurassic Park (1993),Action|Adventure|Sci-Fi|Thriller,dinosaur|scientist|bipedal-dinosaur|sneeze|national-film-registry|tyrannosaurus-rex|theme-park|paleontology|helicopter|violence
481,Kalifornia (1993),Drama|Thriller,serial-killer|journalist|brutality|hairy-chest|black-comedy|corpse|road-movie|female-police-officer-shot|dead-female-police-officer|female-police-officer-deceased
482,Killing Zoe (1994),Crime|Drama|Thriller,
483,King of the Hill (1993),Drama,doorman|epilepsy|seizure|kiss|friendship|hobo|tuberculosis|child-lives-alone|director-also-editor|timeframe-1930s
484,Lassie (1994),Adventure|Children,animal-character-name-as-title|pet-dog|watching-tv|farm|virginia-the-state|protector|teenage-boy-with-long-hair|sheep-farm|sheep|neighbor
485,Last Action Hero (1993),Action|Adventure|Comedy|Fantasy,villain|taxi|funeral|video-store|child-drives-a-car|car|celebrities-playing-themselves|good-versus-evil|character-says-i'll-be-back|betrayal
486,Life with Mikey (1993),Comedy,reference-to-astrology|reference-to-a-zodiac-sign|reference-to-scorpio-the-astrological-sign|reference-to-scorpio-the-constellation|child|child-act|brother|talent-agency|pickpocket|child-actor
487,Lightning Jack (1994),Comedy|Western,mute-man|interracial-friendship|hooker-with-heart-of-gold|wild-west|monument-valley|australian-actor-playing-american-character|black-western|australiana|friendship|bare-chested-male
488,M. Butterfly (1993),Drama|Romance,female-nudity|topless-female-nudity|animal-in-title|blood|timeframe-1960s|china|opera|spy|betrayal|1960s
489,Made in America (1993),Comedy,reckless-driving|monkey|hospital|beer|pizza|gymnastics|sushi|wasabi|graduation|graduate
490,Malice (1993),Thriller,surgeon|neo-noir|femme-fatale|serial-killer|woman-on-top|college|god-complex|double-life|murder-investigation|male-nudity
491,"Man Without a Face, The (1993)",Drama,directorial-debut|disfigured-face|directed-by-star|coming-of-age|disfigurement|dysfunctional-family|meanness|child-driving-a-car|education|outcast
492,Manhattan Murder Mystery (1993),Comedy|Mystery,being-followed-in-a-car|cheap-hotel|reference-to-warren-comission|reference-to-orson-welles|reference-to-bob-hope|reference-to-john-gotti|reference-to-bing-crosby|reference-to-fred-astaire|reference-to-the-flying-dutchman|new-york-city
493,Menace II Society (1993),Action|Crime|Drama,1990s|african-american-family|hood|gang-violence|bloody-violence|maniac|hip-hop-music|rap-music|year-1993|american-cinema
494,Executive Decision (1996),Action|Adventure|Thriller,stealth-plane|bomb|mission|lockheed-f-117-nighthawk|f-14-tomcat|muslim|islam|muslim-man|reference-to-allah|islamism
495,In the Realm of the Senses (Ai no corrida) (1976),Drama,group-sex|sexual-obsession|erotic-asphyxiation|unsimulated-sex|doggystyle-sex|outdoor-sex|sexual-tension|sexual-satisfaction|possessive-love|female-full-frontal-nudity
496,What Happened Was... (1994),Comedy|Drama|Romance|Thriller,dinner-date|loft-apartment|minimal-cast|based-on-play|punctuation-in-title|new-york-city|one-night-timespan|downward-spiral|two-hander|date
497,Much Ado About Nothing (1993),Comedy|Romance,shakespeare's-much-ado-about-nothing|mischief|battle-of-wits|false-accusation|overhearing|based-on-play|directed-by-star|multi-plot|italy|love-at-first-sight
498,Mr. Jones (1993),Drama|Romance,love|psychiatrist|bipolar-disorder|concert|arrest|character-name-as-title|surname-in-title|pubic-hair|male-pubic-hair|strapped-to-bed
499,Mr. Wonderful (1993),Comedy|Romance,brief-female-frontal-nudity|blind-date|nurse|subway|boyfriend-girlfriend-relationship|sewer|panties|matchmaking|greenhouse|electrician
500,Mrs. Doubtfire (1993),Comedy|Drama,transvestism|crossdressing|cross-dressing|divorce|impersonator|profanity|birthday|cake|gift|wild-party
501,Naked (1993),Drama,sexual-humiliation|existentialism|sex-in-public|nihilism|rough-sex|drifter|male-frontal-nudity|disturbing|voyeurism|female-frontal-nudity
502,"Next Karate Kid, The (1994)",Action|Children|Romance,
503,"New Age, The (1994)",Drama,yuppie|black-comedy|surrealism|satire|failing-business|spirituality|party|suicide|fanaticism|clothing-store
504,No Escape (1994),Action|Drama|Sci-Fi,island|prison|prisoner|island-prison|ex-soldier|all-male-cast|jungle|convict|escape|future
505,North (1994),Comedy,child-protagonist|divorce|courtroom|adoption|argument|africa|dream|judge|black-comedy|child-prodigy
506,Orlando (1992),Drama|Fantasy|Romance,female-protagonist|england|epic|eternal-youth|time-travel|immortality|based-on-novel|bare-chested-male|elizabeth-i-character|reference-to-virginia-woolf
507,"Perfect World, A (1993)",Crime|Drama|Thriller,tv-mini-series
508,Philadelphia (1993),Drama,aids|city-name-in-title|reference-to-hiv|infection|closeted-homosexual|homo|homosexual-overtones|homoerotic|lawyer|gay
509,"Piano, The (1993)",Drama|Romance,piano|mute-woman|sex-scene|finger-cut-off|severed-finger|female-nudity|period-piece|voyeur|sexual-desire|voyeurism
510,Poetic Justice (1993),Drama,african-american|poetry|poet|ghetto|urban-setting|character-name-in-title|record-player|hood|columbia-tristar|columbia-tristar-home-video
511,"Program, The (1993)",Action|Drama,usa|united-states|college-football|durham-north-carolina|sports-team|football-team|college-sports|american-football|motorcycle|football-recruiter
512,"Puppet Masters, The (1994)",Horror|Sci-Fi,
513,Radioland Murders (1994),Comedy|Mystery|Romance,face-slap|radio-station-manager|reference-to-rudy-vallee|dressing-room|reference-to-bing-crosby|breasts|nudity|radio-studio|audience|microphone
514,"Ref, The (1994)",Comedy,thief|hostage|dysfunctional-family|christmas|marriage-counselor|extramarital-affair|unhappy-marriage|marital-crisis|stockholm-syndrome|envelope-of-money
515,"Remains of the Day, The (1993)",Drama|Romance,making-of
516,Renaissance Man (1994),Comedy|Drama,teacher|basic-training|u.s.-army|unemployment|teacher-student-relationship|military-training|fish-out-of-water|father-daughter-relationship|drill-sergeant|advertising
517,Rising Sun (1993),Action|Drama|Mystery,businessman|murder-of-a-prostitute|business-executive|murder-investigation|ex-police-captain|japanese-american-relationship|party-girl|playboy|surveillance-tape|japanese-culture
518,"Road to Wellville, The (1994)",Comedy,
519,RoboCop 3 (1993),Action|Crime|Drama|Sci-Fi|Thriller,robocop|christmas|robocop-character|broadcast-signal-intrusion|red-wine|time-bomb|non-comic-book-superhero|bipedal-robot|uniformed-police-officer|character-name-as-title
520,Robin Hood: Men in Tights (1993),Comedy,spoof|rabbi|castle|king|sheriff|wedding|parody|hero|england|arson
521,Romeo Is Bleeding (1993),Crime|Thriller,pantyhose|sexy-woman|bare-butt|female-rear-nudity|blonde|female-killer|fellatio|scantily-clad-female|white-panties|white-bra
522,Romper Stomper (1992),Action|Drama,skinhead|shot-in-the-forehead|neo-nazi|laundry-drying-on-a-clothesline|looking-at-a-picture|male-wears-underwear|man-wears-eyeglasses|female-police-officer|police|vietnamese
523,Ruby in Paradise (1993),Drama,female-protagonist|watching-tv|f-rated|bungalow-colony|disco|reading-a-book|boyfriend-girlfriend-relationship|female-boss|boss-employee-relationship|assistant-manager
524,Rudy (1993),Drama,motivation|american-football-player|montage|applause|1970s|encouragement|underdog|sports-team|aspiration|ambition
525,"Saint of Fort Washington, The (1993)",Drama,homelessness|photograph|camera|loss-of-friend|death|stabbed-to-death|male-friendship|taking-a-photograph|friendship|talking-to-a-grave
526,"Savage Nights (Nuits fauves, Les) (1992)",Drama,gay|nudity|jealousy|violence|aids|autobiographical|homosexual|gay-interest|love|bisexual
527,Schindler's List (1993),Drama|War,accountant|champagne|villa|soap|womanizer|female-pubic-hair|shaving|gratitude|pubic-hair|world-war-two
528,"Scout, The (1994)",Comedy|Drama,vomiting|major-league-baseball|airport|new-york-city|father-son-relationship|foxvideo|baseball-sport|baseball|athletic-scout|baseball-movie
529,Searching for Bobby Fischer (1993),Drama,chess|mentor|genius|child-prodigy|new-york-city|speed-chess|champion|teacher|chess-clock|tournament
530,Second Best (1994),Drama,orphanage|village|suicide|social-worker|lesbian-slur|withdrawal|voice-over-narration|violence|underwear|stroke
531,"Secret Garden, The (1993)",Children|Drama,
532,Serial Mom (1994),Comedy|Crime|Horror,serial-killer|dysfunctional-family|serial-killer-as-protagonist|multiple-killing|based-on-supposedly-true-story|middle-class-family|small-town-psychopath|perfectionist|perfectionism|roast-chicken
533,"Shadow, The (1994)",Action|Adventure|Fantasy|Mystery,
534,Shadowlands (1993),Drama|Romance,writer|marriage|1950s|honesty|train|cancer|timeframe-1950s|timeframe-1960s|oxford|england
535,Short Cuts (1993),Drama,female-full-rear-nudity|waitress|destruction-of-property|female-pubic-hair|female-full-frontal-nudity|female-removes-her-clothes|marriage-crisis|posing-nude|cheating-husband|redheaded-woman
536,"Simple Twist of Fate, A (1994)",Drama,prologue|scene-during-opening-credits|timeframe-1960s|timeframe-1970s|timeframe-1980s|slimehouse|crotchety-old-man|girl|gold|secret
