movieId,title,genres,keywords
5603,"Lavender Hill Mob, The (1951)",Comedy|Crime,england|crime|heist|caper|british comedy
5604,"Man in the White Suit, The (1951)",Comedy|Sci-Fi,greed|british comedy|talky|fighting the system|satirical
5605,Ratcatcher (1999),Drama,childhood|lyrical|bleak|melancholic|criterion
5606,Society (1989),Horror|Mystery,cult classic|horror|paranoia|splatter|weird
5607,"Son of the Bride (Hijo de la novia, El) (2001)",Comedy|Drama,relationships|argentina|midlife crisis|oscar (best foreign language film)|latin america
5608,"Das Experiment (Experiment, The) (2001)",Drama|Thriller,based on a true story|violence|prison|psychological|psychology
5609,Ballistic: Ecks vs. Sever (2002),Action|Thriller,explosions|based on a video game|good action|fight scenes|action
5610,"Banger Sisters, The (2002)",Comedy|Drama,family|chick flick|women|friendship|girlie movie
5611,"Four Feathers, The (2002)",Adventure|War,courage|historical|based on a book|africa|islam
5612,Trapped (2002),Action|Thriller,thriller|suspense|hostage|suspenseful|kidnapping
5613,8 Women (2002),Comedy|Crime|Musical|Mystery,musical|french|secrets|women|murder mystery
5614,"His Secret Life (a.k.a. Ignorant Fairies, The) (Fate ignoranti, Le) (2001)",Drama|Romance,homosexuality|aids|queer|gay character|gay
5615,Invincible (2001),Drama,nazi|germany|nazis|jews|poland
5617,Secretary (2002),Comedy|Drama|Romance,sexual|sexuality|erotic|relationships|bdsm
5618,Spirited Away (Sen to Chihiro no kamikakushi) (2001),Adventure|Animation|Fantasy,weird|animation|fantasy world|imagination|oscar (best animated feature)
5619,"Trials of Henry Kissinger, The (2002)",Documentary,war|documentary|assassination|based on a book|politics
5620,Sweet Home Alabama (2002),Comedy|Romance,good romantic comedies|romantic|girlie movie|chick flick|romantic comedy
5621,"Tuxedo, The (2002)",Action|Comedy,silly fun|kung fu|fight scenes|action|martial arts
5622,Charly (2002),Comedy|Drama|Romance,family|chick flick|love|love story|new york
5625,Moonlight Mile (2002),Drama|Romance,death|touching|dramatic|tragedy|great acting
5628,Wasabi (2001),Action|Comedy|Crime|Drama|Thriller,good action|comedy|french|france|action
5629,Jonah: A VeggieTales Movie (2002),Animation|Children|Musical,children|fun movie|family|kids|computer animation
5630,Red Dragon (2002),Crime|Mystery|Thriller,based on a book|suspense|psychology|hannibal lecter|serial killer
5632,Bloody Sunday (2002),Drama,factual|history|irish|irish accent|ireland
5633,Heaven (2002),Drama,beautifully filmed|police|cinematography|amazing photography|love
5635,"Man from Elysian Fields, The (2001)",Drama,greed|melancholic|great acting|writers|happy ending
5636,Welcome to Collinwood (2002),Comedy|Crime,crime|remake|caper|comedy|heist
5637,Flirting (1991),Drama,teen movie|boarding school|coming-of-age|adolescence|coming of age
5638,Godzilla vs. Mothra (Mosura tai Gojira) (1964),Action|Adventure|Fantasy|Sci-Fi,allegory|monsters|monster|japan|tokyo
5639,Godzilla's Revenge (Gojira-Minira-Gabara: Oru Kaijû Daishingeki) (All Monsters Attack) (1969),Children,tokyo|goofy|bullying|monsters|monster
5640,"Godzilla, King of the Monsters! (Kaijû-ô Gojira) (1956)",Horror|Sci-Fi,japan|weapons|better than the american version|monster|tokyo
5641,"Moderns, The (1988)",Drama,artistic|1920s|artist|paris|art
5642,"Onion Field, The (1979)",Drama,true story|based on a true story|murder|police|police investigation
5643,Powaqqatsi (1988),Documentary,meditative|visual|criterion|life|francis ford copolla
5644,"Pride of the Yankees, The (1942)",Drama,biopic|oscar (best supporting actress)|mentor|sports|baseball
5645,Texasville (1990),Drama,sequels|midlife crisis|sequel|texas|small town
5646,Valmont (1989),Drama|Romance,costume drama|period piece|based on a book|based on book|18th century
5647,Ernest Goes to Africa (1997),Comedy,adventure|predictable|idiotic|bad plot|goofy
5649,Horror of Dracula (Dracula) (1958),Horror,nocturnal|vampire|horror|creepy|vampires
5650,Strange Brew (1983),Comedy,cult classic|dumb|comedy|funniest movies|beer
5651,"Incredible Mr. Limpet, The (1964)",Animation|Comedy|War,kids and family|kids|cartoon|fish|children
5652,Claire of the Moon (1992),Drama|Romance,women|pornography|nudity (topless)|independent film|lesbian
5653,Django (1966),Western,stylized|violent|western|spaghetti western|gunfight
5655,"Fan, The (1981)",Drama|Thriller,suspense|chase|based on book|based on a book|obsession
5657,Flashback (1990),Action|Adventure|Comedy|Crime|Drama,original|san francisco|train|great|chase
5658,Hanky Panky (1982),Comedy,espionage|silly fun|hotel|comedy|mistaken identity
5659,"Rocking Horse Winner, The (1950)",Drama|Horror,disturbing|criterion|creepy|greed|dark fantasy
5660,Seance on a Wet Afternoon (1964),Crime|Drama|Thriller,great acting|psychological|psychology|police investigation|kidnapping
5662,"Wrong Guy, The (1997)",Comedy|Romance|Thriller,mistaken identity|hilarious|comedy|funniest movies|funny
5663,Below (2002),Horror,claustrophobic|mystery|submarine|supernatural|ghosts
5664,Brown Sugar (2002),Romance,love story|romance|romantic comedy|love|hip hop
5665,Knockaround Guys (2002),Action|Comedy|Crime,gangsters|gangster|organized crime|mob|mafia
5666,"Rules of Attraction, The (2002)",Comedy|Drama|Romance|Thriller,based on a book|social commentary|drugs|drug abuse|adapted from:book
5667,Tuck Everlasting (2002),Drama|Fantasy,fountain of youth|based on book|based on a book|adapted from:book|immortality
5668,White Oleander (2002),Drama,adapted from:book|based on a book|based on book|coming of age|mother daughter relationship
5669,Bowling for Columbine (2002),Documentary,guns|canada|social commentary|documentary|violence
5670,Comedian (2002),Comedy|Documentary,funny|documentary|original|comedy|stand-up comedy
5672,Pokemon 4 Ever (a.k.a. Pokémon 4: The Movie) (2002),Adventure|Animation|Children|Fantasy,original|animation|predictable|franchise|anime
5673,Punch-Drunk Love (2002),Comedy|Drama|Romance,quirky|love|original|surreal|weird
5675,Swept Away (2002),Comedy|Romance,predictable|original|remake|horrible|island
5677,Abandon (2002),Drama|Thriller,college|twist ending|surprise ending|detective|police investigation
5678,Formula 51 (2001),Action|Comedy|Crime|Thriller,original|fast paced|weed|action|drugs
5679,"Ring, The (2002)",Horror|Mystery|Thriller,suspense|supernatural|scary|creepy|horror
5680,Auto Focus (2002),Crime|Drama,addiction|obsession|biopic|sexual|pornography
5681,Fidel (2001),Documentary,idealism|revolution|political|politics|latin america
5682,"Grey Zone, The (2001)",Drama,nazi|nazis|world war ii|jews|holocaust
5684,Naqoyqatsi (2002),Documentary,stunning|meditative|visual|criterion|visually appealing
5685,Real Women Have Curves (2002),Comedy|Drama,family|culture clash|stereotypes|women|coming of age
5686,Russian Ark (Russkiy Kovcheg) (2002),Drama|Fantasy|War,cinematography|history|art|18th century|russia
5687,Take Care of My Cat (Goyangileul butaghae) (2001),Drama,allegory|foreign|oscar (best foreign language film)|melancholic|unlikely friendships
5688,Tully (2000),Drama,coming of age|relationships|family drama|independent film|single father
5689,Billy Bathgate (1991),Crime|Drama,1930s|mob|gangsters|organized crime|gangster
5690,Grave of the Fireflies (Hotaru no haka) (1988),Animation|Drama|War,tragedy|japan|heartbreaking|innocence lost|firefly
5691,Jason Goes to Hell: The Final Friday (1993),Action|Horror,supernatural|horror|serial killer|slasher|franchise
5692,"Mechanic, The (1972)",Action|Thriller,hitman|mentor|assassination|hit men|assassin
5693,Saturday Night Fever (1977),Comedy|Drama|Romance,awesome soundtrack|coming of age|music|dance|dancing
5694,Staying Alive (1983),Comedy|Drama|Musical,70mm|sequels|dance|dancing|sequel
5695,To the Devil a Daughter (1976),Fantasy|Horror|Mystery,horror|demons|cult|supernatural|devil
5696,Urban Cowboy (1980),Drama,1980s|awesome soundtrack|small town|oscar (best supporting actor)|texas
5697,Terror Train (1980),Horror,halloween|murder|horror|splatter|slasher
5699,Tom Horn (1980),Western,lawyer|murder|justice|western|gunfight
5700,The Pumaman (1980),Action|Adventure|Fantasy|Sci-Fi,horrible|super-hero|super hero|superheroes|superhero
5701,Up the Academy (1980),Comedy,so bad it's funny|teens|comedy|parody|teen movie
5703,Wholly Moses (1980),Comedy,comedy|biblical|spoof|parody|god
5705,Xanadu (1980),Fantasy|Musical|Romance,good soundtrack|dance|music|musical|dancing
5706,...All the Marbles (1981),Comedy|Drama,road movie|mentor|nudity (topless)|original|women
5707,Absence of Malice (1981),Drama|Romance,corruption|justice|murder|investigation|journalism
5710,Banana Joe (1981),Comedy,pg-13|80s|egypt|good|comedy
5712,Blow Out (1981),Mystery|Thriller,assassination|political corruption|criterion|paranoia|conspiracy
5714,Buddy Buddy (1981),Comedy,assassin|foul language|chase|hotel|comedy
5715,"Burning, The (1981)",Horror,gory|horror|splatter|slasher|camp
5717,Make Them Die Slowly (Cannibal Ferox) (1981),Horror,brutality|gruesome|gory|splatter|cannibalism
5718,Carbon Copy (1981),Comedy,predictable|original|comedy|stereotypes|silly fun
5721,"Chosen, The (1981)",Drama,israel|friendship|adapted from:book|judaism|jews
5722,"Goat, The (a.k.a. Knock On Wood) (Chèvre, La) (1981)",Comedy,french|hilarious|france|funny|comedy
5723,Continental Divide (1981),Comedy|Romance,mentor|political corruption|love story|romantic comedy|romantic
5725,Man of Iron (Czlowiek z Zelaza) (1981),Drama|Romance,independent film|pornography|criterion|poland|oscar (best foreign language film)
5726,Dead & Buried (1981),Horror,splatter|creepy|murder|horror|small town
5727,Deadly Blessing (1981),Horror,creepy|snakes|murder|horror|supernatural
5728,Death Hunt (1981),Action|Adventure|Crime|Thriller,canada|hunting|lone hero|chase|wilderness
5729,Endless Love (1981),Drama|Romance,sex|teens|teen movie|love story|love
5730,Enter the Ninja (a.k.a. Ninja I) (1981),Action|Drama,mentor|fighting|fight scenes|martial arts|ninja
5731,"Entity, The (1981)",Horror,suspense|ghosts|sexualized violence|rape|supernatural
5732,Eye of the Needle (1981),Thriller,spy|espionage|spies|wartime|spying
5733,"Eyewitness (Janitor, The) (1981)",Thriller,thriller|conspiracy|police investigation|murder mystery|murder
5734,Faces of Death 2 (1981),Documentary|Horror,violence|original|disturbing|brutality|death
5735,Faces of Death (1978),Documentary|Horror,life & death|gore|pornography|fake documentary|death
5736,Faces of Death 3 (1985),Documentary|Horror,male nudity|serial killer|brutality|original|death
5737,Faces of Death 4 (1990),Documentary|Horror,predictable|original|brutality|pornography|death
5738,Faces of Death 5 (1996),Documentary|Horror,death|splatter|original|predictable|horror
5739,Faces of Death 6 (1996),Documentary|Horror,brutality|pointless|original|predictable|violence
5740,Faces of Death: Fact or Fiction? (1999),Documentary|Horror,franchise|predictable|reality tv|original|fake documentary
5741,"Woman Next Door, The (Femme d'à côté, La) (1981)",Drama|Romance,french|love|france|melancholic|adultery
5742,First Monday in October (1981),Comedy|Drama,based on a play|pornography|women|justice|comedy
5743,"Fort Apache, the Bronx (1981)",Action|Drama,corruption|stupid as hell|chase|police corruption|police
5745,"Four Seasons, The (1981)",Comedy|Drama,friendship|unlikely friendships|marriage|divorce|relationships
5746,Galaxy of Terror (Quest) (1981),Action|Horror|Mystery|Sci-Fi,weird|sci-fi|space|aliens|alien
5747,Gallipoli (1981),Drama|War,war|friendship|best war films|australian|australia
5749,Ghost Story (1981),Drama|Horror,nudity (topless - notable)|revenge|ghosts|supernatural|based on a book
5752,Gregory's Girl (1981),Comedy|Romance,teen movie|school|scotland|coming of age|adolescence
5753,Who Pulled the Plug? (Göta kanal eller Vem drog ur proppen?) (1981),Comedy,funny|race|racing|boat|comedy
5754,"Hand, The (1981)",Drama|Horror,camp|psychological|murder|cult film|horror
5755,Happy Birthday to Me (1981),Horror|Mystery,gory|bloody|twist ending|splatter|slasher
5756,Heartbeeps (1981),Comedy|Sci-Fi,scifi|future|androids|robots|robot
5759,"Ladies and Gentlemen, the Fabulous Stains (a.k.a. All Washed Up) (1981)",Comedy|Drama,teen movie|cult film|punk|cult classic|rock and roll
5760,Lady Chatterley's Lover (1981),Drama|Romance,sexuality|pornography|sex|erotic|sexual
5761,"Legend of the Lone Ranger, The (1981)",Western,revenge|original|vengeance|alter ego|justice
5762,Lili Marleen (1981),Drama,berlin|nazis|german|nazi|germany
5763,Lola (1981),Drama,bleak|obsession|enigmatic|criterion|germany
5764,Looker (1981),Drama|Horror|Sci-Fi|Thriller,science fiction|future|conspiracy|scifi|sci-fi
5765,"Looney, Looney, Looney Bugs Bunny Movie, The (1981)",Animation|Children|Comedy,kids|original|animation|children|cartoon
5767,Teddy Bear (Mis) (1981),Comedy|Crime,melancholic|satire|censorship|communism|poland
5768,Modern Problems (1981),Comedy|Fantasy,silly|idiotic|saturday night live|comedy|chase
5769,Modern Romance (1981),Comedy|Romance,nudity (topless - notable)|criterion|love|relationships|obsession
5770,Ms. 45 (a.k.a. Angel of Vengeance) (1981),Crime|Drama,visceral|brutality|vengeance|vigilante|rape
5771,My Bloody Valentine (1981),Drama|Horror|Thriller,murder|horror|serial killer|splatter|slasher
5772,My Dinner with André (1981),Drama,philosophy|intellectual|criterion|existentialism|philosophical
5773,Neighbors (1981),Comedy,original|saturday night live|weird|cult classic|nudity (topless - notable)
5777,Pennies from Heaven (1981),Musical|Romance,dance|dancing|1930s|innocence lost|music
5778,Pieces (Mil gritos tiene la noche) (One Thousand Cries Has the Night) (1982),Horror|Mystery|Thriller,gory|gore|serial killer|slasher|splatter
5779,Piranha II: The Spawning (1981),Horror|Sci-Fi,silly fun|sequels|horror|so bad it's funny|sequel
5780,Polyester (1981),Comedy,cross dressing|pornography|cult|satirical|cult classic
5781,Private Lessons (1981),Comedy,sex comedy|teenager|teen movie|pornography|sex
5782,"Professional, The (Le professionnel) (1981)",Action|Drama|Thriller,africa|paris|action|french|france
5783,Derrida (2002),Documentary,philosophy|existentialism|weird|documentary|philosophical
5784,Ghost Ship (2002),Horror,scary|haunted house|supernatural|ghosts|horror
5785,Jackass: The Movie (2002),Action|Comedy|Documentary,funny as hell|hilarious|idiotic|male nudity|stupidity
5786,Paid in Full (2002),Action|Drama,drinking|gangsters|based on true story|drugs|hip hop
5787,"Truth About Charlie, The (2002)",Mystery|Thriller,dialogue|pointless|suspense|original|remake
5788,All or Nothing (2002),Drama,relationships|london|downbeat|bleak|working class
5789,All the Queen's Men (2001),Comedy|War,german|world war ii|wwii|wartime|germany
5791,Frida (2002),Drama|Romance,art|biopic|biographical|artist|artistic
5792,Roger Dodger (2002),Comedy|Drama,new york|talky|relationships|cynical|women
5794,Good Work (Beau travail) (1999),Drama,art house|meditative|hallucinatory|foreign|enigmatic
5796,Casino Royale (1967),Action|Adventure|Comedy,spying|spoof|bond|007|007 (series)
5797,"Company of Wolves, The (1984)",Fantasy|Horror,stylized|nocturnal|fairy tale|werewolves|dark fantasy
5798,Escanaba in da Moonlight (2001),Comedy,parody|humorous|humor|independent film|camp
5799,Exodus (1960),Drama|Romance|War,epic|holocaust|islam|jews|israel
5800,How to Murder Your Wife (1965),Comedy,farce|lawyers|chase|comedy|murder
5801,"Russians Are Coming, the Russians Are Coming, The (1966)",Comedy|War,comedy|submarine|russia|russian|cold war
5802,"World of Henry Orient, The (1964)",Comedy,teenager|runaway|coming of age|father daughter relationship|adolescence
5803,I Spy (2002),Action|Adventure|Comedy|Crime,espionage|comedy|spies|spy|spying
5804,"Santa Clause 2, The (2002)",Children|Comedy|Fantasy|Romance,sequels|kids and family|sequel|christmas|holiday
5806,Blackboards (Takhté Siah) (2000),Drama,allegory|foreign|poverty|harsh|iran
5808,"Weight of Water, The (2000)",Thriller,storytelling|story|very interesting|murder mystery|murder
5809,Femme Fatale (2002),Crime|Thriller,twists & turns|stylish|sexy|heist|erotic
5810,8 Mile (2002),Drama,biopic|music|rags to riches|musicians|hip hop
5812,Far from Heaven (2002),Drama|Romance,race issues|stylized|1950s|homosexuality|interracial romance
5813,"God is Great, I'm Not (Dieu est grand, je suis toute petite) (2001)",Comedy|Romance,independent film|original|judaism|religion|catholicism
5815,Half Past Dead (2002),Action|Crime|Thriller,undercover cop|so bad it's funny|alcatraz|action|fight scenes
5816,Harry Potter and the Chamber of Secrets (2002),Adventure|Fantasy,harry potter|magic|fantasy world|wizards|emma watson
5817,Ararat (2002),Drama|War,complex|us history|historical|history|genocide
5818,"Crime of Father Amaro, The (Crimen del padre Amaro, El) (2002)",Drama|Romance,based on a book|mexico|religion|latin america|catholicism
5819,Interview with the Assassin (2002),Drama,assassination|conspiracy|paranoia|assassin|fake documentary
5820,Standing in the Shadows of Motown (2002),Documentary|Musical,original|brothers|rock and roll|music|musicians
5821,"Way Home, The (Jibeuro) (2002)",Drama,runaway|criterion|love|foreign|childhood
5822,Mutant Action (Acción Mutante) (1993),Action|Comedy|Sci-Fi,dark humor|sci-fi|mutants|sci fi|scifi
5824,Liberty Stands Still (2002),Action|Drama|Thriller,arms dealer|surveillance|bombs|suspense|lone hero
5825,"Life and Death of Colonel Blimp, The (1943)",Drama|Romance|War,war|world war i|world war ii|wartime|criterion
5826,Rio Grande (1950),Romance|Western,civil war|texas|indians|oscar (best supporting actor)|western
5829,Men with Brooms (2002),Comedy|Drama|Romance,comedy|canada|feel-good|foul language|sports
5830,Mysterious Island (1961),Adventure|Sci-Fi,based on a book|island|adventure|stop motion|stranded
5832,Left Behind II: Tribulation Force (2002),Drama,god|based on a book|biblical|jesus|christian
5833,Dog Soldiers (2002),Action|Horror,cult classic|werewolf|splatter|horror|werewolves
5834,Fingers (1978),Drama,sexual|original|character study|gangster|brutality
5836,Houseboat (1958),Comedy|Romance,comedy|fun movie|children|romantic|romantic comedy
5838,Madame Bovary (1991),Drama,passionate|19th century|costume drama|adapted from:book|based on a book
5839,My Father's Glory (La gloire de mon père) (1990),Adventure|Drama,coming of age|nostalgic|childhood|french|france
5840,"My Mother's Castle (Château de ma mère, Le) (1990)",Comedy|Drama,beautifully filmed|nostalgic|childhood|france|french
5841,Return to the Blue Lagoon (1991),Adventure|Romance,teenager|sequels|original|stranded|island
5842,Too Beautiful for You (Trop belle pour toi) (1989),Comedy|Drama|Romance,surreal|beautiful|cinematography|enigmatic|visually appealing
5843,Toy Soldiers (1991),Action|Drama,action|school|teen|teen movie|high school
5844,"Prowler, The (a.k.a. Rosemary's Killer) (a.k.a. The Graduation) (1981)",Horror,gruesome|bloody|murder|splatter|slasher
5845,"Pursuit of D.B. Cooper, The (a.k.a. Pursuit) (1981)",Adventure,heist|greed|based on a true story|mentor|chase
5846,Raggedy Man (1981),Drama,adolescence|brutality|mentor|drama|small town
5847,Ragtime (1981),Drama,1930s|justice|period piece|based on a book|based on book
5848,Rich and Famous (1981),Drama,girlie movie|unlikely friendships|relationships|friendship|women
5850,Road Games (a.k.a. Roadgames) (1981),Thriller,road movie|criterion|murder|hitchcock|serial killer
5852,Saturday the 14th (1981),Comedy|Horror,silly|parody|mad scientist|monsters|spoof
5853,Scanners (1981),Horror|Sci-Fi|Thriller,cult film|weird|horror|splatter|sci-fi
5854,Sharky's Machine (1981),Crime|Drama|Romance,murder|vengeance|police|surveillance|undercover cop
5855,Shock Treatment (1981),Comedy|Musical|Sci-Fi,cult classic|satire|reality tv|cult film|horror
5856,"Do You Remember Dolly Bell? (Sjecas li se, Dolly Bell) (1981)",Comedy|Drama|Romance,political|communism|adolescence|criterion|coming of age
5857,So Fine (1981),Comedy,comedy|mob|original|israel|gangsters
5858,"Soupe aux Choux, La (1981)",Comedy,friendship|aliens|comedy|fun movie|alien
5859,Southern Comfort (1981),Drama|Thriller|War,hunting|survival|wilderness|claustrophobic|tense
5862,Student Bodies (1981),Comedy|Horror,silly|cult classic|slasher|parody|spoof
5863,Take This Job and Shove It (1981),Comedy,fun movie|original|so bad it's funny|chase|beer
5864,"Tarzan, the Ape Man (1981)",Adventure,original|erotic|idiotic|bad acting|jungle
5867,Thief (1981),Crime|Drama|Thriller,organized crime|heist|criterion|crime|golden palm
5868,This Is Elvis (1981),Documentary|Drama|Musical,girlie movie|road movie|fun movie|original|rock and roll
5869,True Confessions (1981),Crime|Drama,murder mystery|detective|corruption|investigation|murder
5872,Die Another Day (2002),Action|Adventure|Thriller,franchise|espionage|bond|007|007 (series)
5873,The Emperor's Club (2002),Drama,life philosophy|teacher|destiny|history|mentor
5874,Friday After Next (2002),Comedy,very funny|chase|christmas|comedy|funny
5875,Personal Velocity (2002),Drama,independent film|runaway|intimate|narrated|based on a book
5876,"Quiet American, The (2002)",Drama|Thriller|War,original|adapted from:book|vietnam|politics|based on a book
5878,Talk to Her (Hable con Ella) (2002),Drama|Romance,love|spanish|almodovar|loneliness|relationships
5879,Eight Crazy Nights (Adam Sandler's Eight Crazy Nights) (2002),Animation|Comedy|Musical,crude humor|funny|comedy|idiotic|holiday
5880,Extreme Ops (2002),Action|Adventure|Crime|Thriller,predictable|horrible|sports|action|bad plot
5881,Solaris (2002),Drama|Romance|Sci-Fi,sci-fi|existentialism|cerebral|space|science fiction
5882,Treasure Planet (2002),Adventure|Animation|Children|Sci-Fi|IMAX,space|oscar (best animated feature)|treasure hunt|animation|disney animated feature
5883,They (2002),Horror|Thriller,bad ending|monsters|demons|horror|supernatural
5884,Chopper Chicks in Zombietown (1989),Comedy|Horror,motorcycle|mad scientist|zombies|zombie|splatter
5885,"What to Do in Case of Fire (Was tun, wenn's brennt?) (2002)",Comedy|Drama,oscar (best foreign language film)|berlin|german|germany|fighting the system
5887,Another You (1991),Comedy,goofy|mistaken identity|original|silly fun|comedy
5888,Brother (Brat) (1997),Crime|Drama,gangster|violence|russia|crime|russian
5889,"Cruel Romance, A (Zhestokij Romans) (1984)",Drama|Romance,girlie movie|romance|melancholic|russian|russia
5890,Elling (2001),Comedy|Drama,disability|loneliness|friendship|unlikely friendships|oscar (best foreign language film)
5891,I Spit on Your Grave (Day of the Woman) (1978),Horror|Thriller,revenge|splatter|brutality|sexualized violence|rape
5893,"Last Seduction, The (1994)",Crime|Drama|Thriller,manipulation|sexy|noir|small town|neo-noir
5896,New Waterford Girl (1999),Comedy,independent film|teenager|coming-of-age|small town|coming of age
5898,"Sword and the Sorcerer, The (1982)",Action|Adventure|Fantasy,adventure|fantasy world|sword fight|special effects|fantasy
5899,Zulu (1964),Action|Drama|War,history|historical|africa|courage|best war films
5900,Analyze That (2002),Comedy|Crime,gangster|francis ford copolla|mafia|comedy|sequels
5901,Empire (2002),Crime|Drama,gangsters|gunfight|gangster|drugs|good soundtrack
5902,Adaptation (2002),Comedy|Drama|Romance,intellectual|writers|writer's life|oscar (best supporting actor)|adapted from:book
5903,Equilibrium (2002),Action|Sci-Fi|Thriller,sci-fi|dystopia|action|futuristic|dystopic future
5907,Medea (1970),Drama,weird|criterion|art house|enigmatic|amazing cinematography
5909,Visitor Q (Bizita Q) (2001),Comedy|Drama|Horror,insanity|dysfunctional family|weird|disturbing|incest
5911,Urgh! A Music War (1981),Documentary,independent film|punk|musicians|music|rock and roll
5912,Hit the Bank (Vabank) (1981),Comedy|Crime,greed|crime|bank robbery|con artists|poland
5913,Warning for the Joensson Gang (Varning för Jönssonligan) (1981),Comedy|Crime,chase|family|comedy|mythology|original
5914,"Vernon, Florida (1981)",Documentary,very interesting|weird|documentary|criterion|small town
5915,Victory (a.k.a. Escape to Victory) (1981),Action|Drama|War,wartime|sports|prison escape|soccer|football
5916,Whose Life Is It Anyway? (1981),Drama,based on a play|destiny|hospital|mentor|life & death
5918,Alone in the Dark (1982),Horror,insanity|slasher|splatter|psychiatrist|horror
5919,Android (1982),Sci-Fi,science fiction|sci-fi|scifi|space|androids
5923,Author! Author! (1982),Comedy|Drama,family|kids|single father|divorce|children
5924,Barbarosa (1982),Western,original|spaghetti western|texas|gunfight|western
5925,"Beast Within, The (1982)",Horror,cult classic|rape|monster|splatter|horror
5926,Best Friends (1982),Comedy|Drama|Romance,divorce|romantic comedy|comedy|marriage|relationships
5927,"Best Little Whorehouse in Texas, The (1982)",Comedy|Drama|Musical|Romance,original|dancing|music|broadway|musical
5928,"Border, The (1982)",Drama,original|runaway|mexico|texas|corruption
5929,"Party 2, The (Boum 2, La) (1982)",Comedy|Romance,girlie movie|french|family|teenager|love
5930,Brimstone and Treacle (1982),Drama|Thriller,pornography|guilt|disturbing|devil|rape
5932,Burden of Dreams (1982),Documentary,intimate|obsession|jungle|documentary|criterion
5933,Cannery Row (1982),Drama,books|adaptation|book|based on a book|adapted from:book
5935,Class of 1984 (1982),Action|Drama|Thriller,punk|teacher|high school|violence|vigilante
5936,"Come Back to the Five and Dime, Jimmy Dean, Jimmy Dean (1982)",Drama,women|secrets|independent film|texas|oscar (best actress)
5937,Danton (1983),Drama,poland|historical|18th century|france|history
5938,Deathtrap (1982),Comedy|Crime|Mystery|Thriller,suspense|murder|clever|original|twists & turns
5939,"Man Who Saves the World, The (Dünyayi Kurtaran Adam) (1982)",Adventure|Sci-Fi,original|space|scifi|science fiction|sci-fi
5940,Eating Raoul (1982),Comedy,black comedy|criterion|murder|cult film|cult classic
5941,Drumline (2002),Comedy|Drama|Musical|Romance,teen movie|college|hip hop|music|musicians
5942,"Hot Chick, The (2002)",Comedy,silly fun|funny|girlie movie|comedy|cheerleading
5943,Maid in Manhattan (2002),Comedy|Romance,good romantic comedies|romance|romantic|chick flick|romantic comedy
5944,Star Trek: Nemesis (2002),Action|Drama|Sci-Fi|Thriller,cloning|franchise|science fiction|space opera|space
5945,About Schmidt (2002),Comedy|Drama,road trip|melancholic|midlife crisis|life|loneliness
5946,"Pellet (Bola, El) (2000)",Drama,brutality|childhood|spain|spanish|child abuse
5947,Evelyn (2002),Drama,based on true story|ireland|single father|irish accent|irish
5949,Intact (Intacto) (2001),Thriller,casino|destiny|spanish|enigmatic|visually appealing
5951,Morvern Callar (2002),Drama,based on a book|art house|meditative|intimate|enigmatic
5952,"Lord of the Rings: The Two Towers, The (2002)",Adventure|Fantasy,wizards|liv tyler|scenic|trilogy|high fantasy
5953,Devils on the Doorstep (Guizi lai le) (2000),Drama|War,foreign|harsh|wwii|wartime|world war ii
5954,25th Hour (2002),Crime|Drama,new york city|drugs|new york|oscar (best supporting actor)|powerful ending
5955,Antwone Fisher (2002),Drama,feel-good|touching|biopic|psychiatrist|mentor
5956,Gangs of New York (2002),Crime|Drama,new york|gangs|violence|violent|irish accent
5957,Two Weeks Notice (2002),Comedy|Romance,happy ending|comedy|romantic|chick flick|romantic comedy
5958,"Wild Thornberrys Movie, The (2002)",Animation|Children|Comedy,family|cartoon|animals|talking animals|based on a tv show
5959,Narc (2002),Crime|Drama|Thriller,detective|great acting|investigation|police investigation|undercover cop
5960,Bad Influence (1990),Drama|Thriller,pornography|drinking|mentor|sexy|neo-noir
5961,Blue Steel (1990),Action|Thriller,chase|thriller|suspense|obsession|police
5962,Body of Evidence (1993),Drama|Thriller,nudity (topless - notable)|sexual|sexy|pornography|sex
5963,"Children's Hour, The (1961)",Drama,heartbreaking|relationships|oscar (best actress)|gay character|based on a play
5964,Company Business (1991),Action|Comedy,spy|cold war|spies|espionage|spying
5965,"Duellists, The (1977)",Action|War,historical|period piece|sword fighting|cinematography|visually appealing
5966,"Kiss Before Dying, A (1956)",Film-Noir|Mystery,pregnancy|stylish|murder mystery|murder|noir thriller
5968,Miami Blues (1990),Comedy|Crime|Drama,crime gone awry|violence|original|dark humor|crime
5969,My Girl 2 (1994),Comedy|Drama|Romance,crappy sequel|family|good sequel|sequels|sequel
5970,My Girl (1991),Comedy|Drama|Romance,tear jerker|childhood|touching|death|coming of age
5971,My Neighbor Totoro (Tonari no Totoro) (1988),Animation|Children|Drama|Fantasy,children|miyazaki|childhood|japan|imagination
5972,"Road to Hong Kong, The (1962)",Comedy,utopia|fountain of youth|space travel|con men|road movie
5974,"Thief of Bagdad, The (1940)",Adventure|Fantasy,fairy tale|oscar (best cinematography)|criterion|fantasy|modern fantasy
5975,War and Peace (1956),Drama|Romance|War,literary adaptation|war|70mm|long|adapted from:book
5977,Where's Poppa? (1970),Comedy,humor|irreverent|black comedy|incest|rape
5978,"Whistle Blower, The (1986)",Thriller,spying|secrets|surveillance|cold war|espionage
